neighbourhoodGroup,neighbourhood,latitude,longitude,propertyType,roomType,accommodates,bathrooms,bedrooms,beds,bedType,price,availability
Manhattan,Harlem,40.80659736,-73.95190748,Apartment,Private room,2,1,1,1,Real Bed,96,333
Manhattan,Harlem,40.80703012,-73.95353711,Apartment,Private room,2,1,1,1,Real Bed,95,108
Manhattan,Harlem,40.83082018,-73.94683856,Apartment,Private room,2,1,3,1,Real Bed,95,89
Manhattan,Harlem,40.81305745,-73.94141219,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.80606051,-73.95060971,Apartment,Private room,2,1.5,1,1,Real Bed,95,365
Manhattan,Harlem,40.82172619,-73.94043202,Apartment,Shared room,1,1,1,1,Real Bed,95,365
Manhattan,Harlem,40.81023992,-73.95249652,Apartment,Private room,1,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.817139,-73.95255665,Apartment,Private room,3,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.80383742,-73.95418584,Apartment,Private room,2,1,1,2,Real Bed,95,363
Manhattan,Harlem,40.808071,-73.94867883,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.80626991,-73.9489632,Apartment,Private room,2,1,1,1,Real Bed,95,300
Manhattan,Harlem,40.79914038,-73.95159006,Apartment,Private room,2,1,1,1,Real Bed,95,63
Manhattan,Harlem,40.80171131,-73.95341736,Apartment,Private room,3,1,1,1,Real Bed,95,340
Manhattan,Harlem,40.82778621,-73.9471637,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,153
Manhattan,Harlem,40.804339,-73.95475851,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82559597,-73.95242813,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82589322,-73.95044543,Apartment,Private room,1,1,1,1,Real Bed,95,365
Manhattan,Harlem,40.81056793,-73.94564787,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,182
Manhattan,Harlem,40.813771,-73.95507334,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.80582058,-73.95340281,Apartment,Private room,2,1,1,1,Real Bed,95,263
Manhattan,Harlem,40.80283244,-73.9556914,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.8307896,-73.94319725,Apartment,Private room,2,1,1,1,Real Bed,95,89
Manhattan,Harlem,40.80269618,-73.95809787,Apartment,Private room,1,1,1,1,Real Bed,95,325
Manhattan,Harlem,40.80369946,-73.95345709,Townhouse,Private room,2,1,1,1,Real Bed,95,162
Manhattan,Harlem,40.8222103,-73.94527984,Apartment,Private room,2,1,1,1,Real Bed,95,69
Manhattan,Harlem,40.82983622,-73.94384887,Apartment,Entire home/apt,3,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82546745,-73.94092284,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.79967314,-73.95443803,Apartment,Private room,2,2,1,1,Real Bed,95,167
Manhattan,Harlem,40.79862865,-73.95291813,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82392505,-73.95308479,Apartment,Private room,2,1,1,1,Real Bed,95,365
Manhattan,Harlem,40.81684533,-73.93710927,Apartment,Private room,2,1,1,1,Real Bed,95,180
Manhattan,Harlem,40.81387546,-73.95105461,Apartment,Private room,2,1,1,1,Real Bed,95,291
Manhattan,Harlem,40.83050999,-73.95013708,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,89
Manhattan,Harlem,40.81783607,-73.94048995,Apartment,Private room,2,1,1,1,Real Bed,95,362
Manhattan,Harlem,40.82888276,-73.94341684,Other,Private room,2,1,1,1,Real Bed,95,79
Manhattan,Harlem,40.81811414,-73.93730182,Apartment,Private room,2,1,1,2,Real Bed,95,93
Manhattan,Harlem,40.83146454,-73.94757376,Townhouse,Private room,2,1,1,1,Real Bed,95,130
Manhattan,Harlem,40.80469423,-73.95430368,Apartment,Private room,2,1,1,1,Real Bed,95,358
Manhattan,Harlem,40.82264737,-73.94501018,Apartment,Private room,2,1,1,1,Pull-out Sofa,95,123
Manhattan,Harlem,40.81250566,-73.94523993,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82424892,-73.95519942,Apartment,Entire home/apt,4,1,1,1,Real Bed,95,40
Manhattan,Harlem,40.83133978,-73.94777576,Townhouse,Private room,4,1,1,3,Real Bed,95,131
Manhattan,Harlem,40.80540804,-73.95197728,Apartment,Entire home/apt,4,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.81260578,-73.94775581,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,1
Manhattan,Harlem,40.81120782,-73.95223857,Apartment,Private room,1,1,1,1,Real Bed,95,89
Manhattan,Harlem,40.82447164,-73.95075612,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Harlem,40.82056252,-73.95423441,Apartment,Entire home/apt,5,1,2,2,Real Bed,95,0
Manhattan,Harlem,40.82895789,-73.94799288,Apartment,Entire home/apt,2,1,1,1,Futon,94,0
Manhattan,Harlem,40.8149824,-73.93800472,Apartment,Entire home/apt,2,1,1,1,Real Bed,94,32
Manhattan,Harlem,40.83053285,-73.9504843,Apartment,Private room,2,1,1,1,Real Bed,94,0
Manhattan,Harlem,40.80053624,-73.95496636,Apartment,Entire home/apt,4,1,1,1,Real Bed,93,0
Manhattan,Harlem,40.81967756,-73.95353024,Apartment,Private room,3,2,1,2,Real Bed,93,57
Manhattan,Harlem,40.82311685,-73.94539019,Apartment,Private room,2,2,1,1,Real Bed,93,36
Manhattan,Harlem,40.8223778,-73.94931292,Apartment,Entire home/apt,2,1,1,1,Real Bed,92,136
Manhattan,Harlem,40.81320257,-73.95413584,Apartment,Private room,1,1,1,1,Real Bed,92,88
Manhattan,Harlem,40.81487494,-73.93936631,Apartment,Entire home/apt,4,1,1,1,Real Bed,92,0
Manhattan,Harlem,40.80121278,-73.95002261,Apartment,Private room,2,1,1,1,Real Bed,92,334
Manhattan,Harlem,40.81739832,-73.94629114,House,Private room,2,1,1,2,Real Bed,91,365
Manhattan,Harlem,40.81063497,-73.94290464,Townhouse,Private room,2,1,1,1,Real Bed,91,365
Manhattan,Harlem,40.80033272,-73.95541531,Apartment,Private room,1,1,1,1,Real Bed,91,0
Manhattan,Harlem,40.81201731,-73.94171169,Apartment,Entire home/apt,2,1,1,1,Real Bed,91,76
Manhattan,Harlem,40.82622176,-73.9498015,Apartment,Private room,2,1,1,1,Real Bed,90,82
Manhattan,Harlem,40.80279414,-73.94880127,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,263
Manhattan,Harlem,40.81105663,-73.95432383,Apartment,Private room,2,1,1,2,Real Bed,90,261
Manhattan,Harlem,40.82885138,-73.94701792,Apartment,Private room,2,1,1,1,Real Bed,90,364
Manhattan,Harlem,40.83181771,-73.94776719,Townhouse,Private room,2,1,1,1,Real Bed,90,131
Manhattan,Harlem,40.81186351,-73.95161192,Other,Private room,2,1,1,1,Real Bed,90,88
Manhattan,Harlem,40.82776229,-73.95001123,Apartment,Private room,1,1,1,1,Real Bed,90,180
Manhattan,Harlem,40.82353217,-73.93823521,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80191064,-73.9538667,Apartment,Shared room,2,1,1,2,Real Bed,90,179
Manhattan,Harlem,40.82315088,-73.93725873,Apartment,Private room,2,1,1,1,Real Bed,90,146
Manhattan,Harlem,40.80247172,-73.9453141,Apartment,Private room,2,1.5,1,1,Real Bed,90,365
Manhattan,Harlem,40.80665672,-73.95702741,Apartment,Private room,2,1,1,1,Real Bed,90,85
Manhattan,Harlem,40.83144282,-73.9484587,Apartment,Private room,1,1,1,1,Real Bed,90,364
Manhattan,Harlem,40.82261757,-73.95285075,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.81184556,-73.94579372,Townhouse,Private room,2,1,2,1,Real Bed,90,342
Manhattan,Harlem,40.81200311,-73.95366725,Apartment,Private room,2,1.5,1,1,Real Bed,90,61
Manhattan,Harlem,40.82109948,-73.95261704,Apartment,Private room,3,1,1,1,Real Bed,90,5
Manhattan,Harlem,40.80984906,-73.94348126,Apartment,Private room,2,1,1,1,Real Bed,90,5
Manhattan,Harlem,40.81514209,-73.95126939,Apartment,Private room,2,1,1,1,Real Bed,90,49
Manhattan,Harlem,40.82502445,-73.94404129,Apartment,Private room,1,1.5,1,1,Real Bed,90,0
Manhattan,Harlem,40.82052763,-73.95318818,Apartment,Private room,4,1,1,2,Real Bed,90,2
Manhattan,Harlem,40.82773785,-73.95080355,Apartment,Private room,2,1,1,1,Pull-out Sofa,90,77
Manhattan,Harlem,40.81454789,-73.95122471,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82948224,-73.9423606,Apartment,Private room,2,2,1,1,Real Bed,90,365
Manhattan,Harlem,40.80613376,-73.94736961,Apartment,Entire home/apt,4,1,1,1,Real Bed,90,10
Manhattan,Harlem,40.80855769,-73.94830351,Apartment,Private room,2,2,1,1,Real Bed,90,364
Manhattan,Harlem,40.81730155,-73.95571433,Apartment,Private room,2,1,1,1,Real Bed,90,180
Manhattan,Harlem,40.81893228,-73.94117706,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82588266,-73.94554453,House,Private room,2,1,1,1,Real Bed,90,87
Manhattan,Harlem,40.82467962,-73.93882751,Apartment,Private room,1,1,1,1,Real Bed,90,89
Manhattan,Harlem,40.82043721,-73.95457999,Apartment,Private room,5,1,1,2,Real Bed,90,2
Manhattan,Harlem,40.81548803,-73.95277604,Apartment,Shared room,3,1,1,1,Airbed,90,355
Manhattan,Harlem,40.82284244,-73.94135505,Apartment,Private room,1,2,1,1,Real Bed,90,214
Manhattan,Harlem,40.8161408,-73.94429221,House,Private room,2,1.5,1,1,Real Bed,90,329
Manhattan,Harlem,40.80230727,-73.95649914,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.8296376,-73.94063659,Apartment,Private room,1,1,1,1,Real Bed,90,363
Manhattan,Harlem,40.82874115,-73.95121555,Apartment,Private room,2,1,1,1,Real Bed,90,86
Manhattan,Harlem,40.82139566,-73.95474279,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80965822,-73.95298876,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.79912058,-73.9520394,Apartment,Private room,2,1,1,1,Real Bed,90,72
Manhattan,Harlem,40.80126498,-73.95405183,Apartment,Private room,3,1,1,2,Real Bed,90,357
Manhattan,Harlem,40.81325574,-73.95622021,Apartment,Private room,2,1.5,1,1,Real Bed,90,0
Manhattan,Harlem,40.80542299,-73.94550368,Apartment,Entire home/apt,5,1,2,2,Real Bed,90,0
Manhattan,Harlem,40.81679743,-73.94623928,Condominium,Private room,2,2,1,1,Real Bed,90,324
Manhattan,Harlem,40.8204195,-73.94570734,Apartment,Private room,2,1,1,1,Real Bed,90,62
Manhattan,Harlem,40.80152127,-73.95089735,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80172839,-73.95698137,Apartment,Private room,2,1,1,1,Real Bed,90,90
Manhattan,Harlem,40.80044583,-73.95588655,Apartment,Private room,2,1,1,1,Futon,90,0
Manhattan,Harlem,40.82498299,-73.93628502,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80960381,-73.94098966,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82794439,-73.94194142,Apartment,Entire home/apt,3,1,2,1,Airbed,90,0
Manhattan,Harlem,40.82753064,-73.94861557,Apartment,Entire home/apt,5,1,1,2,Real Bed,90,0
Manhattan,Harlem,40.82545538,-73.95291582,Apartment,Entire home/apt,3,1,2,2,Real Bed,90,98
Manhattan,Harlem,40.80474241,-73.94887764,Apartment,Private room,2,1,1,1,Real Bed,90,364
Manhattan,Harlem,40.80828139,-73.94737777,Apartment,Private room,2,1,1,1,Real Bed,90,365
Manhattan,Harlem,40.80120049,-73.95589305,Apartment,Private room,1,1,1,2,Real Bed,90,307
Manhattan,Harlem,40.82605914,-73.94659497,Apartment,Entire home/apt,2,1,2,2,Real Bed,90,0
Manhattan,Harlem,40.82739037,-73.94259857,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,62
Manhattan,Harlem,40.80419015,-73.95582252,Apartment,Private room,2,1,1,1,Real Bed,90,54
Manhattan,Harlem,40.8202002,-73.94743669,Apartment,Private room,2,1,1,1,Real Bed,90,177
Manhattan,Harlem,40.82775863,-73.94700528,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80284819,-73.9516613,Apartment,Private room,2,1,1,1,Pull-out Sofa,90,0
Manhattan,Harlem,40.82331904,-73.95470561,Apartment,Private room,2,1,1,1,Real Bed,90,89
Manhattan,Harlem,40.80910092,-73.95385599,House,Private room,1,1,1,1,Real Bed,90,363
Manhattan,Harlem,40.82250562,-73.95267159,Apartment,Private room,2,1,1,1,Couch,90,363
Manhattan,Harlem,40.82153867,-73.94553606,Apartment,Private room,2,1,1,1,Real Bed,90,365
Manhattan,Harlem,40.8088688,-73.94889296,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82164552,-73.93999494,Apartment,Entire home/apt,4,1,2,2,Real Bed,90,79
Manhattan,Harlem,40.822843,-73.94199253,Condominium,Private room,2,1.5,1,2,Real Bed,90,64
Manhattan,Harlem,40.8174149,-73.94667976,Apartment,Entire home/apt,6,1,1,1,Real Bed,90,357
Manhattan,Harlem,40.80539957,-73.95188734,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.80486973,-73.95751514,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.8222785,-73.93893887,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.81222469,-73.9430762,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,0
Manhattan,Harlem,40.80763407,-73.94241832,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82823066,-73.94691479,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,126
Manhattan,Harlem,40.80688258,-73.94931885,Apartment,Private room,2,1.5,1,1,Real Bed,90,247
Manhattan,Harlem,40.8240725,-73.94434454,Apartment,Private room,3,1,1,1,Real Bed,90,2
Manhattan,Harlem,40.80662937,-73.94991087,Townhouse,Private room,2,1,1,1,Real Bed,90,116
Manhattan,Harlem,40.81862624,-73.95747503,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Harlem,40.82417285,-73.93996097,Apartment,Entire home/apt,3,1,1,1,Real Bed,90,80
Manhattan,Harlem,40.80758747,-73.94849732,Apartment,Private room,1,1,1,1,Real Bed,90,90
Manhattan,Harlem,40.80064192,-73.95690795,Apartment,Private room,2,1,1,1,Real Bed,89,133
Manhattan,Harlem,40.8191947,-73.94553734,Townhouse,Private room,2,1,1,1,Real Bed,89,99
Manhattan,Harlem,40.80980348,-73.94410187,Apartment,Private room,2,1,1,1,Real Bed,89,73
Manhattan,Harlem,40.80909714,-73.94240937,Apartment,Private room,2,1,1,1,Real Bed,89,63
Manhattan,Harlem,40.81770009,-73.93751328,Apartment,Private room,2,1,1,1,Real Bed,89,364
Manhattan,Harlem,40.80407051,-73.957625,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,0
Manhattan,Harlem,40.81184145,-73.94487986,Apartment,Private room,2,2,1,1,Real Bed,89,306
Manhattan,Harlem,40.82741664,-73.94725826,Apartment,Entire home/apt,4,1,1,3,Real Bed,89,38
Manhattan,Harlem,40.80344595,-73.95165793,Apartment,Private room,2,1,1,1,Real Bed,89,104
Manhattan,Harlem,40.814698,-73.93768095,Apartment,Private room,2,1,1,1,Real Bed,89,365
Manhattan,Harlem,40.80773435,-73.95338527,Apartment,Private room,2,1,1,1,Real Bed,89,84
Manhattan,Harlem,40.80856588,-73.94199828,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Harlem,40.8307669,-73.94847125,Apartment,Entire home/apt,4,1,2,2,Real Bed,89,48
Manhattan,Harlem,40.80141071,-73.95718441,Apartment,Private room,2,1,1,1,Real Bed,89,364
Manhattan,Harlem,40.81961996,-73.93919517,Apartment,Private room,2,1.5,1,1,Real Bed,89,363
Manhattan,Harlem,40.81149347,-73.94701962,Apartment,Entire home/apt,3,1,1,1,Real Bed,89,0
Manhattan,Harlem,40.80448986,-73.95687494,Apartment,Private room,3,1,1,1,Real Bed,89,248
Manhattan,Harlem,40.82647172,-73.94622979,Apartment,Private room,2,1,1,1,Real Bed,89,26
Manhattan,Harlem,40.81865222,-73.94426107,Apartment,Private room,2,1,1,1,Real Bed,89,365
Manhattan,Harlem,40.8292017,-73.94741718,Apartment,Private room,2,1,1,1,Real Bed,89,129
Manhattan,Harlem,40.82400674,-73.94441845,Apartment,Private room,2,1,1,1,Real Bed,89,37
Manhattan,Harlem,40.80097087,-73.94890082,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Harlem,40.80914365,-73.94362906,Apartment,Private room,2,1,1,1,Real Bed,89,313
Manhattan,Harlem,40.82404862,-73.94904433,Apartment,Private room,4,2,1,1,Real Bed,89,38
Manhattan,Harlem,40.82802807,-73.94730847,Apartment,Private room,1,1,1,1,Real Bed,89,365
Manhattan,Harlem,40.80950416,-73.95394626,Apartment,Private room,2,1,1,1,Real Bed,88,245
Manhattan,Harlem,40.80846298,-73.94521527,Apartment,Entire home/apt,4,1,1,1,Real Bed,88,2
Manhattan,Harlem,40.80454302,-73.95707334,Apartment,Entire home/apt,4,1,2,2,Real Bed,88,153
Manhattan,Harlem,40.81072411,-73.94154718,House,Private room,4,1,1,2,Real Bed,88,0
Manhattan,Harlem,40.81010418,-73.9402138,Apartment,Private room,2,1,1,1,Real Bed,88,76
Manhattan,Harlem,40.80628041,-73.95409833,Apartment,Private room,1,1,1,1,Real Bed,88,77
Manhattan,Harlem,40.82083332,-73.95406563,Apartment,Private room,2,1,1,1,Real Bed,88,0
Manhattan,Harlem,40.82977919,-73.94823139,Apartment,Private room,2,1,1,1,Real Bed,88,0
Manhattan,Harlem,40.80649271,-73.9556457,Apartment,Private room,2,1,1,2,Real Bed,88,0
Manhattan,Harlem,40.8022597,-73.94976393,House,Private room,3,1,1,2,Real Bed,88,106
Manhattan,Harlem,40.82891861,-73.94745245,Apartment,Entire home/apt,3,1,1,1,Real Bed,88,7
Manhattan,Harlem,40.81288619,-73.95257979,Apartment,Private room,2,1,1,1,Real Bed,87,363
Manhattan,Harlem,40.82226526,-73.94878297,Apartment,Private room,2,1,1,2,Real Bed,87,365
Manhattan,Harlem,40.80371687,-73.94575114,Apartment,Private room,2,1,2,2,Real Bed,87,348
Manhattan,Harlem,40.80226857,-73.95523277,Apartment,Private room,3,1,1,1,Real Bed,87,79
Manhattan,Harlem,40.80986455,-73.95348999,House,Private room,4,1,1,3,Real Bed,87,75
Manhattan,Harlem,40.82849723,-73.94889144,Apartment,Private room,1,1,1,1,Real Bed,87,365
Manhattan,Harlem,40.82837,-73.9485353,Apartment,Private room,1,1,1,1,Real Bed,86,364
Manhattan,Harlem,40.80705518,-73.95402878,Apartment,Private room,3,1,1,2,Real Bed,86,147
Manhattan,Harlem,40.82862214,-73.94705743,Apartment,Private room,1,1,1,1,Real Bed,86,316
Manhattan,Harlem,40.82159624,-73.93679372,Apartment,Private room,2,1,1,1,Real Bed,86,0
Manhattan,Harlem,40.82218449,-73.94037138,Apartment,Shared room,2,1,1,1,Real Bed,86,89
Manhattan,Harlem,40.82781831,-73.95155168,Apartment,Private room,2,1,1,1,Real Bed,86,0
Manhattan,Harlem,40.80839014,-73.9526938,Apartment,Private room,4,1,1,2,Real Bed,85,122
Manhattan,Harlem,40.80255655,-73.9452404,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Harlem,40.81312293,-73.94396513,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,62
Manhattan,Harlem,40.8016718,-73.95576762,Apartment,Private room,2,1,1,1,Real Bed,85,282
Manhattan,Harlem,40.81488221,-73.94220782,Apartment,Private room,3,1,1,1,Real Bed,85,0
Manhattan,Harlem,40.81195039,-73.95274334,Bed and breakfast,Private room,1,1,1,1,Real Bed,85,363
Manhattan,Harlem,40.82388012,-73.9481555,Apartment,Private room,2,1,1,1,Futon,85,179
Manhattan,Harlem,40.81249817,-73.94150759,Apartment,Private room,2,1,1,1,Real Bed,85,41
Manhattan,Harlem,40.8235124,-73.94046664,Apartment,Private room,2,1.5,1,1,Real Bed,85,211
Manhattan,Harlem,40.80131638,-73.95470331,Apartment,Private room,2,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.80377061,-73.94554927,Apartment,Entire home/apt,4,1,1,2,Real Bed,85,0
Manhattan,Harlem,40.83377851,-73.9496588,Apartment,Private room,2,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.81974797,-73.95155664,Apartment,Private room,2,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.80320831,-73.95209646,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Harlem,40.83122367,-73.94475376,Apartment,Entire home/apt,3,1,1,2,Real Bed,85,138
Manhattan,Harlem,40.82536548,-73.94392428,Apartment,Private room,3,2,1,2,Real Bed,85,224
Manhattan,Harlem,40.81865677,-73.94110658,Apartment,Entire home/apt,4,1,2,2,Real Bed,85,72
Manhattan,Harlem,40.82591759,-73.93911486,Apartment,Private room,2,1,1,2,Real Bed,85,90
Manhattan,Harlem,40.80577148,-73.94686188,Apartment,Private room,1,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.80063994,-73.95688732,Apartment,Private room,2,1,1,2,Real Bed,85,0
Manhattan,Harlem,40.80347016,-73.95809137,Apartment,Private room,2,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.8176623,-73.94526459,Townhouse,Private room,1,1,1,1,Futon,85,44
Manhattan,Harlem,40.80545872,-73.95221253,Apartment,Private room,2,1,1,1,Real Bed,85,159
Manhattan,Harlem,40.81988101,-73.94336678,Apartment,Private room,1,1,2,1,Real Bed,85,364
Manhattan,Harlem,40.82974174,-73.94193364,Apartment,Private room,4,1,1,2,Real Bed,85,124
Manhattan,Harlem,40.8319789,-73.94780456,Townhouse,Private room,2,1,1,1,Real Bed,85,109
Manhattan,Harlem,40.80432382,-73.95760543,Apartment,Private room,2,1,1,1,Real Bed,85,88
Manhattan,Harlem,40.80482082,-73.95417286,Apartment,Private room,2,1,1,1,Real Bed,85,363
Manhattan,Harlem,40.83082128,-73.94676726,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Harlem,40.81834269,-73.94407881,Apartment,Private room,2,1,2,1,Real Bed,85,89
Manhattan,Harlem,40.81828923,-73.94265105,Apartment,Private room,2,1,1,1,Real Bed,85,365
Manhattan,Harlem,40.82716221,-73.93953382,Apartment,Private room,3,1,1,3,Real Bed,85,365
Manhattan,Harlem,40.82508979,-73.9400877,Apartment,Private room,2,1.5,1,1,Real Bed,85,365
Manhattan,Harlem,40.8010372,-73.95792743,Apartment,Private room,2,1,1,1,Real Bed,85,356
Manhattan,Harlem,40.81107531,-73.94682464,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,0
Manhattan,Harlem,40.80104531,-73.95720567,Apartment,Private room,2,1,1,1,Real Bed,85,103
Manhattan,Harlem,40.81781327,-73.94577471,House,Private room,2,1,1,3,Real Bed,85,365
Manhattan,Harlem,40.80998614,-73.95483832,Apartment,Private room,4,1,1,2,Real Bed,85,97
Manhattan,Harlem,40.82975606,-73.94866828,Apartment,Entire home/apt,2,1,1,2,Real Bed,85,289
Manhattan,Harlem,40.82375726,-73.94198393,Apartment,Private room,3,1,2,1,Real Bed,85,0
Manhattan,Harlem,40.80601806,-73.95361748,Apartment,Private room,1,1,1,1,Real Bed,85,159
Manhattan,Harlem,40.80674461,-73.95336847,Apartment,Entire home/apt,2,1,2,2,Real Bed,85,140
Manhattan,Harlem,40.80891416,-73.94112997,Apartment,Private room,1,1,1,1,Airbed,85,0
Manhattan,Harlem,40.81901533,-73.94739171,Apartment,Entire home/apt,6,1,3,3,Real Bed,85,30
Manhattan,Harlem,40.81371332,-73.95584677,Apartment,Private room,5,1,1,1,Real Bed,85,354
