,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
45635,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
45638,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
45648,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,28
45652,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,44
45765,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
45783,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
45785,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
45808,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,85
45841,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
45845,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
45852,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
45864,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
45878,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
45907,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
45923,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,75
45933,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,78
45956,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
45978,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
45986,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
45993,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
46026,Manhattan,Boutique hotel,Private room,1,1,1,1,Real Bed,99
46048,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,45
46057,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
46064,Manhattan,Townhouse,Private room,1,1,1,1,Real Bed,65
46078,Manhattan,Guesthouse,Private room,1,1,1,1,Real Bed,70
46080,Manhattan,Guesthouse,Private room,1,1,1,1,Real Bed,65
46082,Manhattan,Guesthouse,Private room,1,1,1,1,Real Bed,60
46084,Manhattan,Guesthouse,Private room,1,1,1,1,Real Bed,65
46089,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
46099,Manhattan,Boutique hotel,Private room,1,1,1,1,Real Bed,99
46105,Manhattan,Boutique hotel,Private room,1,1,1,1,Real Bed,99
46130,Manhattan,Boutique hotel,Private room,1,1,1,1,Real Bed,99
46148,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,53
46162,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,88
46181,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,64
46182,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
46184,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,64
46194,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,88
46215,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,115
46242,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
46259,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
46296,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,89
46355,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
46384,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,73
46398,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
46431,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,65
46458,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,51
46524,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,90
46611,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,29
46619,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,97
46628,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
46634,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,48
46694,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,32
46700,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,48
46705,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
46712,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
46760,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
46776,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
46801,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
46815,Manhattan,Serviced apartment,Private room,1,1,1,1,Real Bed,100
46829,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
46855,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
46876,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,110
46920,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,57
46924,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
46930,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
46937,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,32
46940,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
46958,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
47037,Manhattan,Bed and breakfast,Private room,1,1,1,1,Real Bed,45
47060,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,89
47062,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,89
47111,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
47127,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,85
47211,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
47226,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
47239,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
47248,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
47324,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
47329,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,40
47352,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,57
47371,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
47382,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,82
47397,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,140
47415,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,69
47422,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
47454,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,125
47463,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
47483,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
47516,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,49
47586,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
47596,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
47607,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,60
47662,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,50
47677,Manhattan,Other,Private room,1,1,1,1,Real Bed,90
47678,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,105
47728,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
47746,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,59
47762,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,80
47772,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,99
47850,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,36
47898,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,48
47903,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,100
47905,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,55
47914,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,53
47954,Manhattan,Apartment,Private room,1,1,1,2,Real Bed,50
47982,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,700
48000,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,35
48011,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,75
48047,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,70
48064,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,30
48075,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,120
48078,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,39
48082,Manhattan,Condominium,Private room,1,1,1,1,Real Bed,48
48084,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,63
48105,Manhattan,Apartment,Private room,1,1,1,1,Real Bed,32
,,,,,,,,,
,,,,,,,,,50.67168668
