,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
36639,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
36646,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,40
36647,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36661,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
36684,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
36692,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
36704,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,37
36740,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
36748,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
36750,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,29
36770,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,20
36780,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
36784,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
36786,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
36805,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
36810,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
36866,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
36932,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
36962,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,25
36964,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
37020,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
37032,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
37034,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
37035,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
37065,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
37124,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
37126,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
37131,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
37143,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
37156,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
37188,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
37199,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
37232,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
37263,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
37282,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
37298,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
37337,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
37358,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
37360,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
37366,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
37389,Brooklyn,Treehouse,Private room,1,1.0,1,1,Real Bed,56
37404,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
37415,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
37452,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,130
37476,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
37483,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,75
37493,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
37496,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
37498,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
37510,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
37512,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
37520,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
37551,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
37560,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,65
37561,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
37605,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
37710,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
37742,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
37767,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,115
37800,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
37815,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
37819,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
37856,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
37864,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
37888,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
37928,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
37933,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
37947,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
37953,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
37966,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
37985,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
37986,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38000,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
38001,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38020,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38025,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
38035,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38037,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
38038,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38067,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
38070,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,105
38092,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38111,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,42
38118,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,90
38119,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38166,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
38173,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
38188,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,35
38200,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,34
38201,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,33
38228,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,110
38256,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
38271,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38314,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38317,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38318,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38319,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38353,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
38365,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,88
38430,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
38433,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
38440,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
38467,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
38480,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
38528,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38574,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38595,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
38610,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38622,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
38648,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
38649,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
38668,Brooklyn,Apartment,Private room,1,1.0,1,1,Pull-out Sofa,55
38688,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38734,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38766,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
38792,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
38799,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
38832,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
38843,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,125
38849,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
38861,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
38862,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
38869,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
38898,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
38900,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
38916,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
38931,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,49
38932,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
38944,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
38972,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
38986,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,80
39011,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39014,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
39024,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
39029,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
39052,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
39069,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39105,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39142,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
39147,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
39158,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
39164,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39206,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,157
39227,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
39229,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
39236,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
39237,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39259,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
39273,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
39307,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
39363,Brooklyn,Serviced apartment,Private room,1,1.0,1,1,Real Bed,65
39399,Brooklyn,Serviced apartment,Private room,1,1.0,1,1,Real Bed,73
39437,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39441,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39452,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
39453,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
39493,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,99
39555,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
39564,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
39582,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
39585,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,50
39601,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
39614,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
39626,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
39633,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
39651,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,28
39663,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
39672,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
39677,Brooklyn,Apartment,Private room,1,1.0,1,2,Real Bed,50
39678,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
39694,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
39716,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39717,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39726,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
39745,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39766,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
39773,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
39846,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
39870,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
39876,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39916,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39922,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
39949,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
39991,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,55
40031,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,45
40059,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
40066,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
40089,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
40098,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
40134,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
40156,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40164,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40195,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40214,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,32
40239,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,135
40269,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40285,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40297,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
40327,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
40347,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
40353,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,87
40379,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
40385,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40437,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
40476,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
40493,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
40514,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
40646,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
40686,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
40700,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,66
40712,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
40717,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
40724,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
40725,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
40771,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,35
40772,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
40777,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
40779,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
40788,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
40797,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,120
40821,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
40823,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
40849,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
40883,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
40900,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
40957,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
40958,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
41016,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41062,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
41070,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
41073,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
41091,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,59
41095,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41129,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
41130,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,220
41132,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
41141,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,31
41153,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
41182,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
41258,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41271,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
41292,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
41301,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,33
41326,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
41380,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
41388,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41406,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
41417,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
41420,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
41423,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
41429,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
41453,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
41463,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41476,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,31
41495,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
41501,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
41520,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
41526,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41534,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
41587,Brooklyn,Condominium,Private room,1,1.0,1,1,Real Bed,120
41598,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
41610,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41639,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
41662,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,250
41669,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
41719,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
41722,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
41738,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41753,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
41764,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41765,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
41774,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
41784,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
41793,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,98
41794,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
41810,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
41844,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
41866,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
41878,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
41891,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41900,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
41933,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
41935,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,49
41937,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,26
41950,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,31
41973,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
42006,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,30
42079,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,100
42133,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
42166,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
42221,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
42304,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
42319,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,300
42326,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
42344,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42373,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
42387,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
42437,Brooklyn,Guest suite,Private room,1,1.0,1,1,Real Bed,17
42462,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,68
42469,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,250
42534,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,26
42560,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
42590,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42591,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,55
42600,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
42616,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42619,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
42621,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
42631,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,55
42636,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42655,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42663,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
42676,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
42697,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
42698,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
42702,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
42752,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
42771,Brooklyn,Townhouse,Private room,1,1.0,1,2,Real Bed,95
42782,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
42813,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
42829,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
42866,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
42880,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
42908,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
42932,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
42981,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
43006,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
43064,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
43111,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
43143,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
43194,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
43207,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
43214,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
43237,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,150
43239,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
43241,Brooklyn,Dorm,Private room,1,1.0,1,1,Real Bed,50
43246,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
43259,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,110
43285,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
43297,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
43309,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
43320,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
43438,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,45
43447,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
43457,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
43477,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
43489,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
43502,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
43536,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
43539,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
43540,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
43549,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,105
43573,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
43577,Brooklyn,Other,Private room,1,1.0,1,1,Real Bed,40
43624,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
43625,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
43626,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
43666,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
43675,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
43709,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,99
43732,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
43752,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
43758,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
43769,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
43776,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
43783,Brooklyn,House,Private room,1,1.0,1,2,Real Bed,24
43794,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
43800,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
43826,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
43827,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
43830,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
43848,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
43889,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
43926,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
43974,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
43994,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,40
44001,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
44007,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
